geolocation_zip_code_prefix,geolocation_city,geolocation_state
17024,bauru,SP
17025,bauru,SP
17026,bauru,SP
17027,bauru,SP
17030,bauru,SP
17031,bauru,SP
17032,bauru,SP
17033,bauru,SP
17034,bauru,SP
17035,bauru,SP
17037,bauru,SP
17039,bauru,SP
17047,bauru,SP
17048,bauru,SP
17050,bauru,SP
17051,bauru,SP
17052,bauru,SP
17053,bauru,SP
17054,bauru,SP
17055,bauru,SP
17056,bauru,SP
17057,bauru,SP
17060,bauru,SP
17063,bauru,SP
17064,bauru,SP
17065,bauru,SP
17066,bauru,SP
17067,bauru,SP
17110,bauru,SP
17120,agudos,SP
17123,agudos,SP
17128,agudos,SP
17132,agudos,SP
17150,paulistania,SP
17160,arealva,SP
17170,jacuba,SP
17180,iacanga,SP
17190,reginopolis,SP
17201,jau,SP
17202,jau,SP
17203,jaú,SP
17204,jau,SP
17205,jau,SP
17206,jaú,SP
17207,jau,SP
17208,jaú,SP
17209,jau,SP
17210,jaú,SP
17211,jau,SP
17212,jau,SP
17213,jau,SP
17214,jau,SP
17215,jau,SP
17220,jau,SP
17230,itapui,SP
17240,bocaina,SP
17250,bariri,SP
17260,itaju,SP
17270,boraceia,SP
17280,pederneiras,SP
17285,guaianas,SP
17288,santelmo,SP
17290,macatuba,SP
17300,dois corregos,SP
17310,guarapua,SP
17320,mineiros do tiete,SP
17340,barra bonita,SP
17350,igaracu do tiete,SP
17360,torrinha,SP
17370,santa maria da serra,SP
17380,brotas,SP
17390,sao sebastiao da serra,SP
17400,garca,SP
17405,jafa,SP
17410,álvaro de carvalho,SP
17420,lupércio,SP
17430,alvinlandia,SP
17440,ubirajara,SP
17450,galia,SP
17455,fernao,SP
17470,duartina,SP
17475,lucianópolis,SP
17479,duartina,SP
17480,cabralia paulista,SP
17490,piratininga,SP
17492,piratininga,SP
17495,piratininga,SP
17498,piratininga,SP
17500,marilia,SP
17501,marilia,SP
17502,marilia,SP
17503,marilia,SP
17504,marilia,SP
17505,marilia,SP
17506,marilia,SP
17507,marilia,SP
17509,marilia,SP
17510,marília,SP
17511,marilia,SP
17512,marilia,SP
17513,marilia,SP
17514,marilia,SP
17515,marilia,SP
17516,marilia,SP
17519,marilia,SP
17520,marilia,SP
17521,marilia,SP
17522,marília,SP
17523,marilia,SP
17524,marilia,SP
17525,marilia,SP
17526,marilia,SP
17527,marilia,SP
17532,marília,SP
17533,marilia,SP
17539,marilia,SP
17540,ocaucu,SP
17550,julio mesquita,SP
17560,vera cruz,SP
17570,oriente,SP
17580,pompeia,SP
17590,queiroz,SP
17600,tupa,SP
17601,tupa,SP
17602,tupa,SP
17603,tupa,SP
17604,tupa,SP
17605,tupa,SP
17606,tupa,SP
17607,tupa,SP
17610,tupa,SP
17625,tupa,SP
17630,arco-iris,SP
17650,herculandia,SP
17670,quintana,SP
17680,iacri,SP
17690,bastos,SP
17700,osvaldo cruz,SP
17710,sagres,SP
17720,salmourão,SP
17730,parapua,SP
17740,rinopolis,SP
17760,inubia paulista,SP
17780,lucelia,SP
17790,pracinha,SP
17800,adamantina,SP
17810,mariapolis,SP
17830,florida paulista,SP
17860,pacaembu,SP
17870,flora rica,SP
17880,irapuru,SP
17890,junqueiropolis,SP
17900,dracena,SP
17905,jamaica,SP
17920,ouro verde,SP
17930,tupi paulista,SP
17940,santa mercedes,SP
17950,nova guataporanga,SP
17960,monte castelo,SP
17970,sao joao do pau d'alho,SP
17980,panorama,SP
17990,pauliceia,SP
18010,sorocaba,SP
18013,sorocaba,SP
18015,sorocaba,SP
18016,sorocaba,SP
18017,sorocaba,SP
18020,sorocaba,SP
18021,sorocaba,SP
18022,sorocaba,SP
18023,sorocaba,SP
18025,sorocaba,SP
18030,sorocaba,SP
18031,sorocaba,SP
18035,sorocaba,SP
18040,sorocaba,SP
18043,sorocaba,SP
18044,sorocaba,SP
18045,sorocaba,SP
18046,sorocaba,SP
18047,sorocaba,SP
18048,sorocaba,SP
18050,sorocaba,SP
18051,sorocaba,SP
18052,sorocaba,SP
18053,sorocaba,SP
18054,sorocaba,SP
18055,sorocaba,SP
18056,sorocaba,SP
18057,sorocaba,SP
18060,sorocaba,SP
18061,sorocaba,SP
18065,sorocaba,SP
18066,sorocaba,SP
18070,sorocaba,SP
18071,sorocaba,SP
18072,sorocaba,SP
18073,sorocaba,SP
18074,sorocaba,SP
18075,sorocaba,SP
18076,sorocaba,SP
18077,sorocaba,SP
18078,sorocaba,SP
18079,sorocaba,SP
18080,sorocaba,SP
18081,sorocaba,SP
18084,sorocaba,SP
18085,sorocaba,SP
18086,sorocaba,SP
18087,sorocaba,SP
18090,sorocaba,SP
18095,sorocaba,SP
18103,sorocaba,SP
18104,sorocaba,SP
18105,sorocaba,SP
18108,sorocaba,SP
18110,votorantim,SP
18111,votorantim,SP
18112,votorantim,SP
18113,votorantim,SP
18114,votorantim,SP
18115,votorantim,SP
18116,votorantim,SP
18117,votorantim,SP
18118,votorantim,SP
18119,votorantim,SP
18120,mairinque,SP
18125,aluminio,SP
18130,sao roque,SP
18131,sao roque,SP
18132,sao roque,SP
18133,são roque,SP
18134,sao roque,SP
18135,sao roque,SP
18136,sao roque,SP
18140,sao roque,SP
18143,sao roque,SP
18145,sao roque,SP
18147,aracariguama,SP
18150,ibiuna,SP
18155,paruru,SP
18160,salto de pirapora,SP
18170,piedade,SP
18180,tapiraí,SP
18185,pilar do sul,SP
18190,aracoiaba da serra,SP
18195,capela do alto,SP
18200,itapetininga,SP
18201,itapetininga,SP
18202,itapetininga,SP
18203,itapetininga,SP
18204,itapetininga,SP
18205,itapetininga,SP
18206,itapetininga,SP
18207,itapetininga,SP
18208,itapetininga,SP
18209,itapetininga,SP
18210,itapetininga,SP
18211,itapetininga,SP
18212,itapetininga,SP
18213,itapetininga,SP
18214,itapetininga,SP
18215,itapetininga,SP
18216,conceição,SP
18217,rechan,SP
18218,gramadinho,SP
18220,alambari,SP
18225,sarapui,SP
18230,sao miguel arcanjo,SP
18240,angatuba,SP
18243,bom retiro da esperanca,SP
18245,campina do monte alegre,SP
18250,guareí,SP
18255,quadra,SP
18260,porangaba,SP
18265,torre de pedra,SP
18270,tatui,SP
18271,tatui,SP
18272,tatui,SP
18273,tatui,SP
18274,tatui,SP
18275,tatuí,SP
18276,tatui,SP
18277,tatuí,SP
18278,tatui,SP
18279,tatui,SP
18280,tatui,SP
18285,cesario lange,SP
18290,buri,SP
18300,capão bonito,SP
18301,capao bonito,SP
18302,capao bonito,SP
18303,capao bonito,SP
18304,capao bonito,SP
18305,capao bonito,SP
18306,capao bonito,SP
18307,capao bonito,SP
18310,guapiara,SP
18315,ribeirão grande,SP
18320,apiai,SP
18325,barra do chapéu,SP
18330,iporanga,SP
18360,itaoca,SP
18380,ribeira,SP
18385,itapirapua paulista,SP
18400,itapeva,SP
18401,itapeva,SP
18402,itapeva,SP
18403,itapeva,SP
18404,itapeva,SP
18405,itapeva,SP
18406,itapeva,SP
18407,itapeva,SP
18408,itapeva,SP
18409,itapeva,SP
18410,itapeva,SP
18411,itapeva,SP
18412,itapeva,SP
18420,guarizinho,SP
18425,taquarivai,SP
18430,ribeirao branco,SP
18435,nova campina,SP
18440,itaberá,SP
18460,itarare,SP
18470,riversul,SP
18475,bom sucesso de itarare,SP
18480,itaporanga,SP
18490,barao de antonina,SP
18500,laranjal paulista,SP
18510,maristela,SP
18520,cerquilho,SP
18530,tiete,SP
18535,jumirim,SP
18540,porto feliz,SP
18550,boituva,SP
18560,iperó,SP
18570,conchas,SP
18580,pereiras,SP
18590,bofete,SP
18600,botucatu,SP
18601,botucatu,SP
18602,botucatu,SP
18603,botucatu,SP
18604,botucatu,SP
18605,botucatu,SP
18606,botucatu,SP
18607,botucatu,SP
18608,botucatu,SP
18609,botucatu,SP
18610,botucatu,SP
18611,botucatu,SP
18615,botucatu,SP
18618,botucatu,SP
18619,botucatu,SP
18620,anhembi,SP
18630,piramboia,SP
18640,pardinho,SP
18650,sao manuel,SP
18655,aparecida de são manuel,SP
18660,pratania,SP
18670,areiopolis,SP
18675,borebi,SP
18680,lencois paulista,SP
18681,lençóis paulista,SP
18682,lençóis paulista,SP
18683,lencois paulista,SP
18684,lencois paulista,SP
18685,lencois paulista,SP
18686,lençóis paulista,SP
18688,alfredo guedes,SP
18690,itatinga,SP
18700,avare,SP
18701,avare,SP
18702,avare,SP
18703,avare,SP
18704,avaré,SP
18705,avare,SP
18706,avare,SP
18707,avare,SP
18708,avare,SP
18710,arandu,SP
18720,paranapanema,SP
18725,holambra ii,SP
18730,itai,SP
18740,taquarituba,SP
18745,coronel macedo,SP
18760,cerqueira cesar,SP
18770,aguas de santa barbara,SP
18775,iaras,SP
18780,manduri,SP
18790,óleo,SP
18800,piraju,SP
18830,tejupá,SP
18840,sarutaia,SP
18860,timburi,SP
18870,fartura,SP
18890,taguai,SP
18900,santa cruz do rio pardo,SP
18910,sodrelia,SP
18915,caporanga,SP
18935,espírito santo do turvo,SP
18940,sao pedro do turvo,SP
18950,ipaussu,SP
18960,bernardino de campos,SP
18970,chavantes,SP
18980,irape,SP
18990,canitar,SP
19010,presidente prudente,SP
19013,presidente prudente,SP
19014,presidente prudente,SP
19015,presidente prudente,SP
19020,presidente prudente,SP
19023,presidente prudente,SP
19024,presidente prudente,SP
19025,presidente prudente,SP
19026,presidente prudente,SP
19027,presidente prudente,SP
19028,presidente prudente,SP
19029,presidente prudente,SP
19030,presidente prudente,SP
19031,presidente prudente,SP
19033,presidente prudente,SP
19034,presidente prudente,SP
19035,presidente prudente,SP
19036,presidente prudente,SP
19040,presidente prudente,SP
19041,presidente prudente,SP
19042,presidente prudente,SP
19043,presidente prudente,SP
19045,presidente prudente,SP
19046,presidente prudente,SP
19050,presidente prudente,SP
19051,presidente prudente,SP
19053,presidente prudente,SP
19057,presidente prudente,SP
19060,presidente prudente,SP
19061,presidente prudente,SP
19062,presidente prudente,SP
19063,presidente prudente,SP
19064,presidente prudente,SP
19065,presidente prudente,SP
19066,presidente prudente,SP
19067,presidente prudente,SP
19068,presidente prudente,SP
19070,presidente prudente,SP
19085,presidente prudente,SP
19097,presidente prudente,SP
19100,presidente prudente,SP
19110,presidente prudente,SP
19120,presidente prudente,SP
19130,eneida,SP
19140,presidente prudente,SP
19160,alvares machado,SP
19180,alfredo marcondes,SP
19190,santo expedito,SP
19200,pirapozinho,SP
19210,tarabai,SP
19220,narandiba,SP
19230,estrela do norte,SP
19250,sandovalina,SP
19260,mirante do paranapanema,SP
19265,costa machado,SP
19270,cuiabá paulista,SP
19273,rosana,SP
19274,primavera,SP
19275,euclides da cunha paulista,SP
19280,teodoro sampaio,SP
19295,teodoro sampaio,SP
19300,presidente bernardes,SP
19330,nova patria,SP
19350,emilianopolis,SP
19360,santo anastacio,SP
19380,ribeirao dos indios,SP
19400,presidente venceslau,SP
19410,piquerobi,SP
19430,maraba paulista,SP
19450,caiua,SP
19470,presidente epitacio,SP
19490,campinal,SP
19500,martinopolis,SP
19505,tecainda,SP
19530,caiabu,SP
19540,iubatinga,SP
19560,indiana,SP
19570,regente feijo,SP
19575,espigao,SP
19580,anhumas,SP
19590,taciba,SP
19600,rancharia,SP
19610,agisse,SP
19620,gardenia,SP
19640,iepe,SP
19645,nantes,SP
19680,joao ramalho,SP
19700,paraguacu paulista,SP
19740,bora,SP
19750,lutecia,SP
19770,oscar bressane,SP
19780,quata,SP
19800,assis,SP
19801,assis,SP
19802,assis,SP
19803,assis,SP
19804,assis,SP
19806,assis,SP
19807,assis,SP
19810,assis,SP
19812,assis,SP
19813,assis,SP
19814,assis,SP
19815,assis,SP
19816,assis,SP
19820,taruma,SP
19830,echapora,SP
19840,maracai,SP
19845,são josé das laranjeiras,SP
19860,cruzalia,SP
19865,pedrinhas paulista,SP
19870,florinia,SP
19880,cândido mota,SP
19882,nova alexandria,SP
19885,frutal do campo,SP
19900,ourinhos,SP
19901,ourinhos,SP
19902,ourinhos,SP
19904,ourinhos,SP
19905,ourinhos,SP
19906,ourinhos,SP
19907,ourinhos,SP
19908,ourinhos,SP
19909,ourinhos,SP
19910,ourinhos,SP
19911,ourinhos,SP
19912,ourinhos,SP
19913,ourinhos,SP
19914,ourinhos,SP
19915,ourinhos,SP
19920,salto grande,SP
19930,ribeirao do sul,SP
19940,ibirarema,SP
19960,campos novos paulista,SP
19970,palmital,SP
19990,platina,SP
20010,rio de janeiro,RJ
20011,rio de janeiro,RJ
20020,rio de janeiro,RJ
20021,rio de janeiro,RJ
20030,rio de janeiro,RJ
20031,rio de janeiro,RJ
20040,rio de janeiro,RJ
20041,rio de janeiro,RJ
20050,rio de janeiro,RJ
20051,rio de janeiro,RJ
20056,rio de janeiro,RJ
20060,rio de janeiro,RJ
20061,rio de janeiro,RJ
20070,rio de janeiro,RJ
20071,rio de janeiro,RJ
20080,rio de janeiro,RJ
20081,rio de janeiro,RJ
20090,rio de janeiro,RJ
20091,rio de janeiro,RJ
20203,rio de janeiro,RJ
20210,rio de janeiro,RJ
20211,rio de janeiro,RJ
20220,rio de janeiro,RJ
20221,rio de janeiro,RJ
20230,rio de janeiro,RJ
20231,rio de janeiro,RJ
20240,rio de janeiro,RJ
20241,rio de janeiro,RJ
20250,rio de janeiro,RJ
20251,rio de janeiro,RJ
20260,rio de janeiro,RJ
20261,rio de janeiro,RJ
20270,rio de janeiro,RJ
20271,rio de janeiro,RJ
20350,rio de janeiro,RJ
20396,rio de janeiro,RJ
20397,rio de janeiro,RJ
20510,rio de janeiro,RJ
20511,rio de janeiro,RJ
20520,rio de janeiro,RJ
20521,rio de janeiro,RJ
20530,rio de janeiro,RJ
20531,rio de janeiro,RJ
20535,rio de janeiro,RJ
20540,rio de janeiro,RJ
20541,rio de janeiro,RJ
20550,rio de janeiro,RJ
20551,rio de janeiro,RJ
20560,rio de janeiro,RJ
20561,rio de janeiro,RJ
20710,rio de janeiro,RJ
20715,rio de janeiro,RJ
20720,rio de janeiro,RJ
20723,rio de janeiro,RJ
20725,rio de janeiro,RJ
20730,rio de janeiro,RJ
20735,rio de janeiro,RJ
20740,rio de janeiro,RJ
20745,rio de janeiro,RJ
20746,rio de janeiro,RJ
20750,rio de janeiro,RJ
20751,rio de janeiro,RJ
20755,rio de janeiro,RJ
20756,rio de janeiro,RJ
20760,rio de janeiro,RJ
20761,rio de janeiro,RJ
20765,rio de janeiro,RJ
20766,rio de janeiro,RJ
20770,rio de janeiro,RJ
20771,rio de janeiro,RJ
20775,rio de janeiro,RJ
20776,rio de janeiro,RJ
20780,rio de janeiro,RJ
20785,rio de janeiro,RJ
20910,rio de janeiro,RJ
20911,rio de janeiro,RJ
20920,rio de janeiro,RJ
20921,rio de janeiro,RJ
20930,rio de janeiro,RJ
20931,rio de janeiro,RJ
20932,rio de janeiro,RJ
20940,rio de janeiro,RJ
20941,rio de janeiro,RJ
20943,rio de janeiro,RJ
20950,rio de janeiro,RJ
20960,rio de janeiro,RJ
20961,rio de janeiro,RJ
20970,rio de janeiro,RJ
20972,rio de janeiro,RJ
20973,rio de janeiro,RJ
20975,rio de janeiro,RJ
21010,rio de janeiro,RJ
21011,rio de janeiro,RJ
21012,rio de janeiro,RJ
21020,rio de janeiro,RJ
21021,rio de janeiro,RJ
21030,rio de janeiro,RJ
21031,rio de janeiro,RJ
21032,"rio de janeiro, rio de janeiro, brasil",RJ
21040,rio de janeiro,RJ
21041,rio de janeiro,RJ
21042,rio de janeiro,RJ
21043,rio de janeiro,RJ
21044,rio de janeiro,RJ
21046,rio de janeiro,RJ
21050,rio de janeiro,RJ
21051,rio de janeiro,RJ
21060,rio de janeiro,RJ
21061,rio de janeiro,RJ
21065,rio de janeiro,RJ
21070,rio de janeiro,RJ
21071,rio de janeiro,RJ
21072,rio de janeiro,RJ
21073,rio de janeiro,RJ
21200,rio de janeiro,RJ
21210,rio de janeiro,RJ
21211,rio de janeiro,RJ
21215,rio de janeiro,RJ
21220,rio de janeiro,RJ
21221,rio de janeiro,RJ
21230,rio de janeiro,RJ
21231,rio de janeiro,RJ
21235,rio de janeiro,RJ
21236,rio de janeiro,RJ
21240,rio de janeiro,RJ
21241,rio de janeiro,RJ
21250,rio de janeiro,RJ
21310,rio de janeiro,RJ
21311,rio de janeiro,RJ
21320,rio de janeiro,RJ
21321,rio de janeiro,RJ
21330,rio de janeiro,RJ
21331,rio de janeiro,RJ
21340,rio de janeiro,RJ
21341,rio de janeiro,RJ
21350,rio de janeiro,RJ
21351,rio de janeiro,RJ
21360,rio de janeiro,RJ
21361,rio de janeiro,RJ
21370,rio de janeiro,RJ
21371,rio de janeiro,RJ
21380,rio de janeiro,RJ
21381,rio de janeiro,RJ
21440,rio de janeiro,RJ
21510,rio de janeiro,RJ
21511,rio de janeiro,RJ
21512,rio de janeiro,RJ
21515,rio de janeiro,RJ
21520,rio de janeiro,RJ
21521,rio de janeiro,RJ
21525,rio de janeiro,RJ
21530,rio de janeiro,RJ
21531,rio de janeiro,RJ
21532,rio de janeiro,RJ
21535,rio de janeiro,RJ
21540,rio de janeiro,RJ
21545,rio de janeiro,RJ
21550,rio de janeiro,RJ
21555,rio de janeiro,RJ
21557,rio de janeiro,RJ
21610,rio de janeiro,RJ
21615,rio de janeiro,RJ
21616,rio de janeiro,RJ
21620,rio de janeiro,RJ
21625,rio de janeiro,RJ
21630,rio de janeiro,RJ
21635,rio de janeiro,RJ
21640,rio de janeiro,RJ
21645,rio de janeiro,RJ
21650,rio de janeiro,RJ
21655,rio de janeiro,RJ
21660,rio de janeiro,RJ
21665,rio de janeiro,RJ
21670,rio de janeiro,RJ
21675,rio de janeiro,RJ
21710,rio de janeiro,RJ
21715,rio de janeiro,RJ
21720,rio de janeiro,RJ
21721,rio de janeiro,RJ
21725,rio de janeiro,RJ
21730,rio de janeiro,RJ
21735,rio de janeiro,RJ
21740,rio de janeiro,RJ
21741,rio de janeiro,RJ
21745,rio de janeiro,RJ
21746,rio de janeiro,RJ
21750,rio de janeiro,RJ
21755,rio de janeiro,RJ
21760,rio de janeiro,RJ
21765,rio de janeiro,RJ
21770,rio de janeiro,RJ
21775,rio de janeiro,RJ
21785,rio de janeiro,RJ
21810,rio de janeiro,RJ
21815,rio de janeiro,RJ
21820,rio de janeiro,RJ
21825,rio de janeiro,RJ
21830,rio de janeiro,RJ
21831,rio de janeiro,RJ
21832,rio de janeiro,RJ
21833,rio de janeiro,RJ
21840,rio de janeiro,RJ
21842,rio de janeiro,RJ
21843,rio de janeiro,RJ
21845,rio de janeiro,RJ
21850,rio de janeiro,RJ
21852,rio de janeiro,RJ
21853,rio de janeiro,RJ
21854,rio de janeiro,RJ
21860,rio de janeiro,RJ
21862,rio de janeiro,RJ
21863,rio de janeiro,RJ
21864,rio de janeiro,RJ
21865,rio de janeiro,RJ
21866,rio de janeiro,RJ
21870,rio de janeiro,RJ
21875,rio de janeiro,RJ
21910,rio de janeiro,RJ
21911,rio de janeiro,RJ
21920,rio de janeiro,RJ
21921,rio de janeiro,RJ
21922,rio de janeiro,RJ
21930,rio de janeiro,RJ
21931,rio de janeiro,RJ
21932,rio de janeiro,RJ
21940,rio de janeiro,RJ
21941,rio de janeiro,RJ
21950,rio de janeiro,RJ
22003,rio de janeiro,RJ
22010,rio de janeiro,RJ
22011,rio de janeiro,RJ
22020,rio de janeiro,RJ
22021,rio de janeiro,RJ
22030,rio de janeiro,RJ
22031,rio de janeiro,RJ
22040,rio de janeiro,RJ
22041,rio de janeiro,RJ
22050,rio de janeiro,RJ
22051,rio de janeiro,RJ
22060,rio de janeiro,RJ
22061,rio de janeiro,RJ
22070,rio de janeiro,RJ
22071,rio de janeiro,RJ
22080,rio de janeiro,RJ
22081,rio de janeiro,RJ
22210,rio de janeiro,RJ
22211,rio de janeiro,RJ
22220,rio de janeiro,RJ
22221,rio de janeiro,RJ
22230,rio de janeiro,RJ
22231,rio de janeiro,RJ
22240,rio de janeiro,RJ
22241,rio de janeiro,RJ
22245,rio de janeiro,RJ
22250,rio de janeiro,RJ
22251,rio de janeiro,RJ
22252,rio de janeiro,RJ
22260,rio de janeiro,RJ
22261,rio de janeiro,RJ
22270,rio de janeiro,RJ
22271,rio de janeiro,RJ
22280,rio de janeiro,RJ
22281,rio de janeiro,RJ
22283,rio de janeiro,RJ
22290,rio de janeiro,RJ
22291,rio de janeiro,RJ
22410,rio de janeiro,RJ
22411,rio de janeiro,RJ
22420,rio de janeiro,RJ
22421,rio de janeiro,RJ
22430,rio de janeiro,RJ
22431,rio de janeiro,RJ
22440,rio de janeiro,RJ
22441,rio de janeiro,RJ
22450,rio de janeiro,RJ
22451,rio de janeiro,RJ
22452,rio de janeiro,RJ
22453,rio de janeiro,RJ
22460,rio de janeiro,RJ
22461,rio de janeiro,RJ
22470,rio de janeiro,RJ
22471,rio de janeiro,RJ
22473,rio de janeiro,RJ
22600,rio de janeiro,RJ
22610,rio de janeiro,RJ
22611,rio de janeiro,RJ
22620,rio de janeiro,RJ
22621,rio de janeiro,RJ
22630,rio de janeiro,RJ
22631,rio de janeiro,RJ
22640,rio de janeiro,RJ
22641,rio de janeiro,RJ
22710,rio de janeiro,RJ
22711,rio de janeiro,RJ
22713,rio de janeiro,RJ
22715,rio de janeiro,RJ
22720,rio de janeiro,RJ
22723,rio de janeiro,RJ
22725,rio de janeiro,RJ
22730,rio de janeiro,RJ
22733,rio de janeiro,RJ
22735,rio de janeiro,RJ
22740,rio de janeiro,RJ
22743,rio de janeiro,RJ
22745,rio de janeiro,RJ
22750,rio de janeiro,RJ
22753,rio de janeiro,RJ
22755,rio de janeiro,RJ
22760,rio de janeiro,RJ
22763,rio de janeiro,RJ
22765,rio de janeiro,RJ
22770,rio de janeiro,RJ
22772,rio de janeiro,RJ
22773,rio de janeiro,RJ
22775,rio de janeiro,RJ
22776,rio de janeiro,RJ
22778,rio de janeiro,RJ
22780,rio de janeiro,RJ
22783,rio de janeiro,RJ
22785,rio de janeiro,RJ
22790,rio de janeiro,RJ
22793,rio de janeiro,RJ
22795,rio de janeiro,RJ
23010,rio de janeiro,RJ
23012,rio de janeiro,RJ
23013,rio de janeiro,RJ
23015,rio de janeiro,RJ
23016,rio de janeiro,RJ
23017,rio de janeiro,RJ
23020,rio de janeiro,RJ
23025,rio de janeiro,RJ
23026,rio de janeiro,RJ
23027,rio de janeiro,RJ
23028,rio de janeiro,RJ
23030,rio de janeiro,RJ
23031,rio de janeiro,RJ
23032,rio de janeiro,RJ
23033,rio de janeiro,RJ
23035,rio de janeiro,RJ
23036,rio de janeiro,RJ
